,timestamp,sum_count,mean_count,mean_temp,mean_humidity,mean_wind_speed,pearson
53,2016-01-10,131124,780.5,8.160714285714286,81.31547619047619,14.473214285714286,0.9450542499931134
54,2016-01-17,140962,839.0595238095239,4.800595238095238,75.86011904761905,18.348214285714285,0.955593052970955
55,2016-01-24,145665,867.0535714285714,5.523809523809524,78.51488095238095,10.586309523809524,0.9524623336771281
56,2016-01-31,142906,850.6309523809524,10.348214285714286,74.77380952380952,26.163690476190474,0.9566821256651041
57,2016-02-07,147458,882.9820359281437,9.784431137724551,71.41916167664671,27.131736526946103,0.9520988543837774
58,2016-02-14,138002,851.8641975308642,5.660493827160494,74.43518518518519,18.910493827160494,0.9552240980445823
59,2016-02-21,136314,816.251497005988,6.832335329341317,77.02994011976048,18.434131736526947,0.9556497209999161
60,2016-02-28,147551,878.2797619047619,5.1875,68.00297619047619,12.866071428571429,0.9543191061752319
61,2016-03-06,138035,821.6369047619048,6.050595238095238,72.27083333333333,19.00297619047619,0.9492017573196815
62,2016-03-13,152600,908.3333333333334,6.059523809523809,79.24404761904762,11.75297619047619,0.9430247943694883
63,2016-03-20,161047,958.6130952380952,6.797619047619048,74.77678571428571,15.607142857142858,0.9521024184871817
64,2016-03-27,144580,944.967320261438,9.46078431372549,70.32352941176471,14.026143790849671,0.9396382037367191
65,2016-04-03,160295,954.1369047619048,9.473214285714286,68.25595238095238,17.633928571428573,0.9219561016843157
66,2016-04-10,168357,1008.125748502994,9.574850299401197,70.58083832335329,17.610778443113773,0.956543238773195
67,2016-04-17,177345,1055.625,10.717261904761903,69.08928571428571,11.36904761904762,0.9532707124004388
68,2016-04-24,188072,1119.4761904761904,9.223214285714286,66.59821428571429,16.467261904761905,0.9527674476820546
69,2016-05-01,187875,1118.303571428571,8.214285714285714,62.57142857142857,16.979166666666668,0.9520254369275459
70,2016-05-08,254422,1514.4166666666667,14.794642857142858,58.8125,14.74702380952381,0.9458286429704073
71,2016-05-15,216669,1289.696428571429,14.741071428571429,72.42559523809524,14.523809523809524,0.9542830406510362
72,2016-05-22,224543,1336.565476190476,14.68154761904762,69.49702380952381,14.973214285714286,0.952974512661814
73,2016-05-29,237277,1412.3630952380952,13.836309523809524,70.52083333333333,13.24404761904762,0.9540887747527091
74,2016-06-05,194727,1159.0892857142858,13.413690476190476,83.41666666666667,16.288690476190474,0.8416040404831675
75,2016-06-12,235193,1399.9583333333333,17.214285714285715,72.9077380952381,10.020833333333334,0.9532899974180395
76,2016-06-19,217387,1293.970238095238,16.104166666666668,76.55059523809524,13.761904761904765,0.9440617768907578
77,2016-06-26,195117,1275.2745098039215,18.176470588235293,75.60130718954248,15.581699346405228,0.89455673902691
78,2016-07-03,222949,1327.077380952381,16.636904761904763,69.86904761904762,18.601190476190474,0.9463035293658428
79,2016-07-10,259198,1542.845238095238,18.81845238095238,64.99404761904762,17.779761904761905,0.9555837407031738
80,2016-07-17,250622,1491.797619047619,18.351190476190474,69.77083333333333,17.31845238095238,0.9561339768443595
81,2016-07-24,291167,1733.1369047619048,22.56547619047619,62.96428571428572,12.636904761904765,0.9481504890171059
82,2016-07-31,272820,1653.4545454545455,19.715151515151515,64.16363636363636,14.403030303030302,0.9511725578412663
83,2016-08-07,253644,1518.8263473053892,19.62574850299401,67.32035928143712,19.050898203592816,0.9558387002525673
84,2016-08-14,280387,1668.970238095238,18.699404761904763,58.24107142857143,17.491071428571427,0.9542099851484764
85,2016-08-21,238752,1446.9818181818182,18.48787878787879,70.18787878787879,17.096969696969698,0.9550384597777631
86,2016-08-28,251893,1499.3630952380952,22.544642857142858,65.0952380952381,12.761904761904765,0.9490957127300617
87,2016-09-04,194685,1486.145038167939,19.637404580152676,64.2175572519084,14.629770992366412,0.9520039627140978
88,2016-09-11,238507,1419.684523809524,19.93154761904762,72.56845238095238,13.077380952380953,0.9502230906374921
89,2016-09-18,248059,1476.5416666666667,20.172619047619047,70.7797619047619,12.919642857142858,0.940163789670089
90,2016-09-25,252688,1504.095238095238,17.523809523809526,67.6875,11.529761904761903,0.9521295405441987
91,2016-10-02,221933,1321.029761904762,15.657738095238097,72.86011904761905,15.928571428571429,0.9458201859439282
92,2016-10-09,228403,1359.5416666666667,13.654761904761903,70.25297619047619,15.032738095238097,0.9529136111652862
93,2016-10-16,204882,1219.5357142857142,12.035714285714286,77.27380952380952,11.794642857142858,0.9541399716491726
94,2016-10-23,207662,1236.0833333333333,11.717261904761903,76.11309523809524,15.035714285714286,0.9551966925469919
95,2016-10-30,215683,1291.5149700598802,12.840319361277444,81.09281437125749,9.57884231536926,0.9484009424182136
96,2016-11-06,184202,1096.440476190476,8.744047619047619,78.10416666666667,11.458333333333334,0.9532705889534385
97,2016-11-13,143718,860.5868263473054,7.494011976047904,79.70958083832335,13.353293413173652,0.9455698292490008
98,2016-11-20,163293,971.9821428571428,9.696428571428571,79.9672619047619,18.9375,0.9514435512801656
99,2016-11-27,165801,986.9107142857144,8.803571428571429,79.53571428571429,14.87797619047619,0.9525022073181162
100,2016-12-04,166707,992.3035714285714,5.020833333333333,75.26190476190476,11.473214285714286,0.9556050412235629
101,2016-12-11,174112,1036.3809523809523,9.886904761904765,87.47916666666667,12.470238095238097,0.9546607699208766
102,2016-12-18,168680,1004.047619047619,9.1875,90.50595238095238,8.985119047619047,0.9551020135560521
103,2016-12-25,151948,904.452380952381,9.0625,81.61309523809524,17.470238095238095,0.9275143586224963
104,2017-01-01,78188,465.4047619047619,5.169642857142857,88.25,11.345238095238097,0.38709928375476316
105,2017-01-08,31259,651.2291666666666,3.5625,82.27083333333333,15.052083333333334,0.852893038283233
